Time,Density-DV01 Monitor: Density-DV01 Monitor (kg/m^3),Density-TS01 Monitor: Density-TS01 Monitor (kg/m^3),Density-TS02 Monitor: Density-TS02 Monitor (kg/m^3),Density-TS03 Monitor: Density-TS03 Monitor (kg/m^3),Density-TS04 Monitor: Density-TS04 Monitor (kg/m^3)
0.0001094,2.25518209157817,0.255386941992331,0.039495718684169,0.002138102853708,0.002138236180393
0.0001115,2.25518209804917,0.234894546030062,0.043124471801147,0.002138333099337,0.002138340787054
0.0001136,2.25518210522116,0.225487506754481,0.04638407860624,0.002137319056654,0.002137375495167
0.0001157,2.2551821129114,0.230529345141061,0.051639933799982,0.002138212129075,0.002138364956749
0.0001178,2.25518212080864,0.252406664764096,0.058099103131311,0.002138493883842,0.002138494104526
0.0001199,2.25518212599321,0.277322096810636,0.066502861871929,0.00213784206494,0.002137861311621
0.000122,2.25518212758099,0.271185689724388,0.075115618381224,0.002138229349227,0.00213824928629
0.0001241,2.25518212777563,0.258122453047584,0.084239610055833,0.0021389857935,0.0021388068782
0.0001262,2.25518212792949,0.248208721796772,0.092010856338808,0.002138334636757,0.00213816366687
0.0001283,2.25518212872086,0.243720258202128,0.099649781555112,0.002138289232389,0.002138207273586
0.0001304,2.25518213063346,0.246385817124723,0.104080239460472,0.002139294092979,0.002139130120122
0.0001325,2.25518213409266,0.25941412341267,0.109393803885305,0.002138535981109,0.002138355084011
0.0001346,2.25518213940758,0.282636125246391,0.115917047075297,0.002138460568046,0.002138408310106
0.0001367,2.25518214629698,0.287461064871983,0.121771214862756,0.00680869378435,0.002139216550567
0.00013885,2.25518215411116,0.275545266897299,0.120279662912386,0.006898823961168,0.002138629990371
0.00014095,2.25518216119847,0.26028287046801,0.10992331839677,0.006986281229231,0.002138593790079
0.00014305,2.25518216667397,0.25642229075402,0.104627369739966,0.006991799623921,0.002139220681243
0.00014515,2.25518217021658,0.264558882579222,0.104405289780352,0.006961227927848,0.002139050614274
0.00014725,2.25518217236365,0.273722373665966,0.111167530533434,0.006901033060314,0.0021386638777
0.00014935,2.25518217395122,0.279526669426313,0.127698948701306,0.006910936490037,0.002139332045077
0.00015145,2.2551821756155,0.277462584513836,0.149243903443655,0.006631067228782,0.002139355316979
0.00015355,2.25518217794923,0.260300054884197,0.138308541159897,0.005900050788086,0.002138767220698
0.00015565,2.25518218137753,0.243919923254962,0.130803529099265,0.008942296331024,0.002139472345996
0.00015775,2.25518218611848,0.241201554293914,0.138875955084939,0.015074901844314,0.002139523172204
0.00015985,2.25518219202733,0.253449331094868,0.155889037740173,0.022283117125917,0.002139022109809
0.00016195,2.25518219857139,0.264509455972879,0.165242272690678,0.026181058349103,0.002139517831481
0.00016405,2.2551822049399,0.251439955540419,0.162580879388566,0.027691745939762,0.002139717712932
0.00016615,2.25518221031635,0.240863390768956,0.155764370917895,0.027905680017678,0.002139298568334
0.00016825,2.25518221423385,0.241177759566358,0.152241126465835,0.028179188353277,0.006645431911627
0.00017035,2.25518221674269,0.247462080132068,0.155986173895996,0.028627265636928,0.006908946029733
0.0001725,2.25518221572625,0.250771338521105,0.167835185162569,0.029429062964667,0.006952715349615
0.0001746,2.25518237099797,0.251405790923324,0.181130545728223,0.03077982210663,0.007001595303496
0.0001767,2.25517525215251,0.257689716363023,0.180513966940022,0.0326223339983,0.007019131405774
0.0001788,2.25519900201145,0.384311907368283,0.169412608682723,0.035027239531537,0.007040675793122
0.0001809,2.25516934492898,0.363758771870001,0.162033768962755,0.038041629405598,0.006929705933266
0.000183,2.25503508217293,0.374401290539521,0.163586596334127,0.041544533428018,0.006957720822036
0.0001851,2.25697423359719,0.3880037638379,0.174223704686399,0.045485861174642,0.009810793772462
0.0001872,2.25515787707121,0.378267794990413,0.190359845540383,0.049902068631982,0.01120973532348
0.0001893,2.2432594402187,0.378715473076514,0.19347171272613,0.054700597862888,0.011462955033
0.0001914,2.23416824104406,0.386213960793072,0.182252200334119,0.059959789315837,0.018792265485785
0.0001935,2.22586082470793,0.407874469469461,0.171401435108543,0.065382339225167,0.023218322598718
0.0001956,2.218323388376,0.434181871795961,0.169413109901392,0.070918086879601,0.029119484259117
0.0001977,2.21216180443053,0.410999627797651,0.177402628574879,0.076074714248126,0.030486158051993
0.0001998,2.20475911579183,0.419971300725699,0.194258458780691,0.080562155342572,0.018645916985056
0.0002019,2.19653114059914,0.433626623636195,0.201304975217954,0.084684063766877,0.042502648471491
0.000204,2.19057204228111,0.415831361936518,0.190901875035773,0.087749643441152,0.047774247448718
0.0002061,2.18481130329477,0.439082815729975,0.180226424329388,0.089668635849187,0.027030783967241
0.00020825,2.17937756390509,0.467839372630331,0.178686250981562,0.092521880763258,0.046921851633126
0.00021035,2.17469099248001,0.431227982553733,0.187030940555358,0.096817887975825,0.035298094225627
0.00021245,2.1703354693747,0.426485528089016,0.201800683795225,0.10196349054125,0.041988545162892
0.00021455,2.16663786247278,0.46413439154,0.208620901169263,0.105407544182221,0.039229372673836
0.00021665,2.16323137236302,0.45391766806424,0.202412998386026,0.104489913014729,0.036041779791036
0.00021875,2.15980645851042,0.423866680232752,0.194300146609857,0.097127788766074,0.037637503161998
0.00022085,2.15514042785945,0.470149483039347,0.192088341260408,0.091684706394957,0.036417781621571
0.00022295,2.15240593416159,0.562241480411409,0.197051663000495,0.096258565720965,0.038933551160843
0.00022505,2.15077865073233,0.490958109163167,0.207943073306495,0.100525460514479,0.040391245193887
0.00022715,2.14958750743016,0.466164239415181,0.217140190941001,0.097083331321633,0.042175106277431
0.00022925,2.14802111355875,0.509501345370334,0.21515572208283,0.095881927243381,0.045870154917989
0.00023135,2.14664701529891,0.555524729378758,0.207428093225935,0.098444541868792,0.05068912529802
0.00023345,2.14593545445582,0.519760689361478,0.203615888043036,0.101446028388387,0.056007207284271
0.00023555,2.14538773164127,0.50993358056041,0.206516906246813,0.102912957722177,0.062228780914063
0.00023765,2.14472050792061,0.561341885178841,0.214779299590598,0.103556547648601,0.070253950354565
0.00023975,2.14389776744911,0.632739451916476,0.224659554868693,0.104041479629216,0.079952754697839
0.0002419,2.14360000461317,0.583007632025199,0.227983955646143,0.104953010529415,0.089668000956173
0.000244,2.14355363066023,0.54792153172222,0.220652183573975,0.106612597652196,0.097330546247972
0.0002461,2.14426534467298,0.577930208882632,0.211207254902148,0.109181583466163,0.105281957682319
0.0002482,2.14518712058374,0.651024306481656,0.208827257819202,0.111969165632555,0.11355543593414
0.0002503,2.14584766732449,0.641512245147015,0.215974252773723,0.113974894394949,0.121326209612188
0.0002524,2.14676753160998,0.64113267889925,0.224654967618529,0.114198324385336,0.128012777135521
0.0002545,2.14757818046277,0.65233772394334,0.310493851598315,0.113009435661027,0.132124323464951
0.0002566,2.14831830282404,0.668641186404009,0.298514442311841,0.111843510783955,0.133783181126136
0.0002587,2.14897061873859,0.671029236623513,0.288027941408167,0.112154845644142,0.134012802734698
0.0002608,2.14982520767799,0.677343761007135,0.294157479951862,0.114705793120498,0.132921166319751
0.0002629,2.15078258790535,0.676799675014161,0.309925155404728,0.118374753125283,0.130823969437529
0.000265,2.15178695772825,0.697809590325868,0.291346448535053,0.120805298284087,0.12809642830798
0.0002671,2.15260875386955,0.710493934625346,0.283751516125541,0.12037808452016,0.125001400599733
0.0002692,2.15338847599268,0.702329560971916,0.298419623643184,0.118509301115248,0.121776658497118
0.0002713,2.15474410963397,0.697487189850075,0.304712870333402,0.117710054843915,0.118557292391135
0.0002734,2.15628300124697,0.706625619916528,0.306050178920069,0.119210796935623,0.115396460686366
0.0002755,2.15725394137237,0.709124450394942,0.313535813225094,0.122984867620252,0.1124573182693
0.00027765,2.15814808741087,0.706323597634243,0.321366885066413,0.126956493933468,0.109761585199092
0.00027975,2.15899257780724,0.716776923115035,0.332281845763048,0.127788458410133,0.107444590336437
0.00028185,2.15977887996042,0.745364803153108,0.330013876521021,0.125702726001209,0.105455119421223
0.00028395,2.16034310393348,0.771962593469367,0.31912386330075,0.123992762535724,0.103772313973236
0.00028605,2.1611670360592,0.778590824652752,0.324775546579006,0.12491335972346,0.102362248758743
0.00028815,2.1615792360252,0.773215452535359,0.329877665391238,0.128697778762599,0.101209904448258
0.00029025,2.1621598756211,0.780100795889418,0.323270010626801,0.132875706256084,0.100311628915633
0.00029235,2.19544721420932,0.792893171326423,0.323708257184939,0.133542231963823,0.099626728912059
0.00029445,2.19910403117388,0.790454925016232,0.326289152504283,0.130987064886778,0.099121816697565
0.00029655,2.19364112215279,0.793157909954602,0.335810291024457,0.129273048552014,0.098755585066027
0.00029865,2.19129418596035,0.805351197517239,0.355850528705,0.130822543042373,0.098473346972357
0.00030075,2.18854657490115,0.817250033505355,0.349386848256393,0.13508433867453,0.098241409641429
0.00030285,2.19074947832277,0.844324661635625,0.358060740749708,0.1387306751491,0.098075032230964
0.00030495,2.19044412379963,0.847742057693504,0.372656889962969,0.138734472318064,0.097972533696071
0.00030705,2.18626156170416,0.84201723437465,0.362313009153698,0.136702761064842,0.097922558279411
0.00030915,2.1837060605136,0.828585118549181,0.359972100226076,0.135990320808116,0.097904686835093
0.0003113,2.18216504854596,0.811271768599596,0.370201667331735,0.137984755215222,0.097913103632409
0.0003134,2.18084595544654,0.786564430789837,0.372680808063032,0.141311127597821,0.097936950630362
0.0003155,2.18110724992669,0.778786522077175,0.384042849607088,0.143064881476056,0.09796798044182
0.0003176,2.17981061797497,0.777939376365931,0.403045278241177,0.141957521667005,0.097972861547556
0.0003197,2.18216012746751,0.775419838187516,0.405822563767041,0.138182048655638,0.097987969635264
0.0003218,2.18406447175219,0.776391433599774,0.398040006494571,0.183056358551982,0.098026195475521
0.0003239,2.17595714813415,0.782817228961586,0.443709753667565,0.278850952336501,0.098081457664266
0.000326,2.16751281399211,0.782351589128738,0.474229247060942,0.787954639528195,0.098130394594108
0.0003281,2.15949005926014,0.779458668501761,0.450961434837278,0.451227213043635,0.098172146893434
0.0003302,2.15292577056199,0.790340042715327,0.477248434399609,0.38056008593067,0.098175719955364
0.0003323,2.14729451043813,0.808500822143032,0.48744070708462,0.330959695187434,0.098148206932283
0.0003344,2.14120324933125,0.816529930428748,0.466679462465587,0.297040171060824,0.09812938695432
0.0003365,2.13479054305481,0.816644158803012,0.497332994944449,0.258702545171652,0.098107849713294
0.0003386,2.12896871663784,0.815520971816342,0.534357307486859,0.198801047436033,0.098087034984993
0.0003407,2.12350606834024,0.816348211525889,0.500189898341956,0.150106590420752,0.098047670385113
0.0003428,2.11807047449719,0.826103220194621,0.498260263747634,0.365435834796827,0.097969114088503
0.00034495,2.11409469950432,0.840245872612606,0.549006136392688,0.807832682066911,0.09784989259344
0.00034705,2.10684099472672,0.846954933168566,0.536491549763322,0.677252814449077,0.097760382858905
0.00034915,2.10097881815864,0.849289873232454,0.508394608439858,0.579026349240294,0.097737060988363
0.00035125,2.09683676829238,0.859504662301088,0.537866594530998,0.549928095217128,0.097725971796214
0.00035335,2.09321446689885,0.884925065401473,0.563820599485949,0.514699447113132,0.097752334813343
0.00035545,2.0893955772045,0.916634306661459,0.537302794192091,0.410807969877987,0.097816292921687
0.00035755,2.08550772097891,0.931449567012539,0.537713175448752,0.313120657688451,0.097811472282783
0.00035965,2.0817410493075,0.912195750053009,0.560747867054826,0.251119641911108,0.097753292874031
0.00036175,2.0792671765768,0.885912229932475,0.552141535228452,0.295116518352329,0.097743115263401
0.00036385,2.07575780418288,0.875104044142437,0.538907938813665,0.640330512578981,0.097729461557239
0.00036595,2.0727292209781,0.87038557276678,0.545531190385529,0.782500609838442,0.097639033202644
0.00036805,2.07094217065807,0.867167378255025,0.558146609570412,0.741353632824588,0.097605817237102
0.00037015,2.06908415608663,0.866871075023695,0.561510892448857,0.718059870581958,0.110050029986195
0.00037225,2.06544369686403,0.869238599864197,0.558482977436825,0.658613422799495,0.111480608449472
0.00037435,2.06448216326376,0.871978872843879,0.561122980135553,0.523119525331813,0.112404981140221
0.00037645,2.06388559025899,0.875309269521807,0.573429443234563,0.405027523933784,0.113612523179566
0.00037855,2.06305217662736,0.883557212915227,0.583091725463694,0.350409715318281,0.114594124012983
0.0003807,2.0622015788385,0.89933550123042,0.584108978567472,0.404828979766683,0.115731169217811
0.0003828,2.06021829317847,0.917051249258944,0.58706762736057,0.649108895975441,0.13079092985531
0.0003849,2.05951031262407,0.932286242281725,0.59834422875511,0.771705858049435,0.133215006170163
0.000387,2.06088492979791,0.946026603605638,0.609607106247727,0.793720707557979,0.134949452870999
0.0003891,2.06131865378314,0.961940505770334,0.611158024183416,0.729107872837436,0.13753423098426
0.0003912,2.06101088110739,0.964880584454522,0.612842555959813,0.609569287827574,0.14012852024436
0.0003933,2.06056930036326,0.950002580789657,0.616667315311553,0.529741323918351,0.142150187326404
0.0003954,2.06055895132302,0.937050569595578,0.618736482980263,0.494692684825317,0.14406022988707
0.0003975,2.06085097904833,0.927398578738189,0.620553699667135,0.477573034647606,0.145918988147116
